question_id,topic,claim_summary,reference_in_question,authoritative_source,status,risk_level,proposed_fix
TX-SPD-0005,SPEED_AND_DISTANCE,"When should you reduce your speed below the posted limit? → In poor weather, heavy traffic, or reduced visibility",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0006,SPEED_AND_DISTANCE,What is a prima facie speed limit? → A speed limit that applies based on road type even when not posted,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0007,SPEED_AND_DISTANCE,What is the typical speed limit on urban highways in Texas? → 60 mph,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0008,SPEED_AND_DISTANCE,What does driving too slowly on a highway violate? → Minimum speed laws that prohibit impeding traffic flow,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0009,SPEED_AND_DISTANCE,When are school zone speed limits typically enforced? → When children are present or signals are flashing,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0010,SPEED_AND_DISTANCE,What should you do when driving through a construction zone? → Reduce speed and obey posted construction zone speed limits,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0011,SPEED_AND_DISTANCE,"On a highway with a posted speed limit of 65 mph, what is generally considered impeding traffic? → Driving significantly below the posted limit without justification",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0012,SPEED_AND_DISTANCE,Which factor most affects whether a speed is legally considered 'reasonable and prudent'? → Current road and traffic conditions,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0013,SPEED_AND_DISTANCE,What is the purpose of reduced speed limits in school zones? → To give drivers more time to react to children,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0014,SPEED_AND_DISTANCE,What speed limit typically applies in alleys in Texas? → 15 mph,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0015,SPEED_AND_DISTANCE,"When can you legally exceed the posted speed limit? → Never, posted limits are legal maximums under ideal conditions",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0016,SPEED_AND_DISTANCE,"A highway has a 70 mph speed limit but heavy fog reduces visibility to 100 feet. What is the legal maximum speed? → Whatever speed is safe for the conditions, likely well below 70 mph",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0017,SPEED_AND_DISTANCE,What is the typical speed limit on numbered highways in rural areas? → 70 mph for most highways,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0018,SPEED_AND_DISTANCE,"How should you adjust your speed when approaching a curve? → Slow down before entering the curve, not while in it",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0019,SPEED_AND_DISTANCE,Why is driving significantly slower than traffic flow dangerous even if you're at the speed limit? → It creates speed differentials that cause accidents,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0020,SPEED_AND_DISTANCE,What is the main reason speed limits are lower at night in some areas? → Reduced visibility limits reaction time and sight distance,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0021,SPEED_AND_DISTANCE,"What is the speed limit for a narrow, winding country road if no signs are posted? → Whatever speed is safe for the road conditions",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0022,SPEED_AND_DISTANCE,Where are you most likely to find a 20 mph speed limit? → School zones,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0023,SPEED_AND_DISTANCE,When is it legal to drive below the minimum speed limit on a highway? → When safety requires it due to weather or vehicle problems,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0024,SPEED_AND_DISTANCE,What is the general speed limit in business or urban districts unless posted otherwise? → 30 mph,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0025,SPEED_AND_DISTANCE,How does speed affect your field of vision? → Higher speeds narrow your field of vision to straight ahead,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0026,SPEED_AND_DISTANCE,"What should you do if other vehicles are exceeding the speed limit? → Drive at a safe, legal speed; don't follow unsafe behavior",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0027,SPEED_AND_DISTANCE,Why is speeding particularly dangerous on wet roads even at moderate speeds? → Stopping distance increases dramatically and hydroplaning risk rises,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0028,SPEED_AND_DISTANCE,"When entering a highway from an entrance ramp, you should: → Accelerate to match highway traffic speed before merging",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0029,SPEED_AND_DISTANCE,What is the relationship between speed and crash severity? → Higher speeds exponentially increase injury severity and fatality risk,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0030,SPEED_AND_DISTANCE,Which of these is a legal speed limit sign? → A white rectangular sign with black numbers and 'SPEED LIMIT' text,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0031,SPEED_AND_DISTANCE,"Under ideal conditions, what is the minimum safe following distance? → At least 3 seconds behind the vehicle ahead",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0032,SPEED_AND_DISTANCE,"How do you measure the 3-second following distance? → Pick a fixed object, count seconds from when the front vehicle passes until you pass it",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0033,SPEED_AND_DISTANCE,"When following a large truck or bus, you should maintain: → At least 4 seconds following distance",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0034,SPEED_AND_DISTANCE,How should you adjust following distance in rain? → Double your following distance to at least 6 seconds,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0035,SPEED_AND_DISTANCE,What following distance should you maintain on icy roads? → At least 9 seconds or more,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0036,SPEED_AND_DISTANCE,What is tailgating? → Following too closely behind another vehicle,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0037,SPEED_AND_DISTANCE,Why is a time-based following distance (seconds) better than a distance-based one (feet)? → Time-based distances work at all speeds automatically,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0038,SPEED_AND_DISTANCE,"What should you do if someone is tailgating you? → Maintain your speed, change lanes if safe, and let them pass",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0039,SPEED_AND_DISTANCE,What is the 'space cushion' concept? → Maintaining safe space on all sides of your vehicle,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0040,SPEED_AND_DISTANCE,Why is following distance particularly important at night? → Reduced visibility limits your ability to see hazards ahead,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0041,SPEED_AND_DISTANCE,"When following a motorcycle, you should: → Give extra following distance as motorcycles can stop quickly",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0042,SPEED_AND_DISTANCE,What happens to required following distance as your speed increases? → The distance in feet increases proportionally while time stays constant,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0043,SPEED_AND_DISTANCE,How does fatigue affect safe following distance? → Increase following distance as reaction time is slower when tired,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0044,SPEED_AND_DISTANCE,"In heavy traffic moving at 20 mph, what following distance should you maintain? → At least 3 seconds, the minimum regardless of speed",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0045,SPEED_AND_DISTANCE,"Why is it dangerous to follow closely even if you're confident in your reaction time? → The vehicle ahead might stop instantly due to a collision, giving you no warning",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0046,SPEED_AND_DISTANCE,What is the primary benefit of maintaining proper following distance? → It provides adequate time and space to react to sudden stops,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0047,SPEED_AND_DISTANCE,How should following distance change in fog? → Increase significantly because you cannot see ahead clearly,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0048,SPEED_AND_DISTANCE,What should you do when vehicles keep merging into your following space? → Slow down to re-establish a safe following distance,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0049,SPEED_AND_DISTANCE,"Why is the '1 car length per 10 mph' rule considered inadequate? → It doesn't account for reaction time, only braking distance",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0050,SPEED_AND_DISTANCE,"When should you increase following distance beyond the 3-second minimum? → In bad weather, heavy traffic, or when following large vehicles",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0051,SPEED_AND_DISTANCE,What is the danger of following too closely? → You may not have enough time to stop if the vehicle ahead brakes suddenly,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0052,SPEED_AND_DISTANCE,How does vehicle weight affect the following distance you should maintain? → Heavier vehicles need more following distance because they take longer to stop,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0053,SPEED_AND_DISTANCE,What is the correct following distance when driving downhill? → Increase following distance as gravity makes stopping more difficult,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0054,SPEED_AND_DISTANCE,How can you tell if you're maintaining a safe following distance? → You can stop comfortably without hard braking if the vehicle ahead stops,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0055,SPEED_AND_DISTANCE,"Why should you avoid 'drafting' or following large trucks closely on highways? → You cannot see ahead, stopping distance is insufficient, and debris from the truck can hit you",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0056,SPEED_AND_DISTANCE,Total stopping distance consists of which two components? → Reaction distance and braking distance,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0057,SPEED_AND_DISTANCE,What is typical reaction time for an alert driver? → 0.75 to 1.5 seconds,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0058,SPEED_AND_DISTANCE,How does doubling your speed affect braking distance? → Braking distance quadruples (increases by 4 times),DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0059,SPEED_AND_DISTANCE,Which factor has the greatest effect on stopping distance? → Vehicle speed,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0060,SPEED_AND_DISTANCE,How do wet roads affect stopping distance? → Stopping distance can double or more on wet roads,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0061,SPEED_AND_DISTANCE,"What is brake fade and when does it occur? → Reduced braking power from overheated brakes, common on long downhill grades",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0062,SPEED_AND_DISTANCE,How does driving uphill versus downhill affect stopping distance? → Stopping distance is shorter uphill and longer downhill,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0063,SPEED_AND_DISTANCE,What happens to reaction distance as speed increases? → Reaction distance increases proportionally with speed,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0064,SPEED_AND_DISTANCE,"How does tire tread depth affect stopping distance? → Worn tires with shallow tread increase stopping distance, especially on wet roads",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0065,SPEED_AND_DISTANCE,Why is stopping distance on ice up to 10 times greater than on dry pavement? → Ice provides almost no friction between tires and road surface,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0066,SPEED_AND_DISTANCE,"How should you use brakes when driving with anti-lock brakes (ABS)? → Apply firm, steady pressure without pumping",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0067,SPEED_AND_DISTANCE,What is the main advantage of anti-lock brakes (ABS)? → They allow you to steer while braking hard,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0068,SPEED_AND_DISTANCE,How does vehicle weight affect stopping distance? → Heavier vehicles have more momentum and require greater distance to stop,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0069,SPEED_AND_DISTANCE,What should you do to avoid brake fade on a long downhill grade? → Use a lower gear and engine braking instead of constant braking,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0070,SPEED_AND_DISTANCE,"At 55 mph, approximately how many feet does a vehicle travel during a 1.5 second reaction time? → About 121 feet",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0071,SPEED_AND_DISTANCE,When must you be able to stop your vehicle? → Within the distance you can see ahead,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0072,SPEED_AND_DISTANCE,How much does stopping distance typically increase when a vehicle is towing a trailer? → Stopping distance can increase by 20-40% or more,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0073,SPEED_AND_DISTANCE,What is 'perception time' in the context of stopping distance? → The time it takes to recognize a hazard exists,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0074,SPEED_AND_DISTANCE,"Why can't you simply memorize one stopping distance that applies to all situations? → Stopping distance varies with speed, road conditions, vehicle weight, and brakes",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0075,SPEED_AND_DISTANCE,How does tire pressure affect stopping distance? → Both under-inflation and over-inflation increase stopping distance,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0076,SPEED_AND_DISTANCE,"When passing another vehicle, how much clear distance ahead do you typically need? → At least 1/3 to 1/2 mile of clear visibility",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0077,SPEED_AND_DISTANCE,When is it safe to return to the right lane after passing? → When you can see the passed vehicle in your rearview mirror,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0078,SPEED_AND_DISTANCE,What is the minimum clearance required when passing a bicycle in Texas? → 3 feet,DL-7: Speed Limits and Safe Distances,TX Transportation Code §545.053; no statewide 3-foot law,FAIL,P0,"Same as TX-ROW-0045. Change to 'a safe distance' or qualify that 3 feet is a recommended best practice, not codified in Texas Transportation Code."
TX-SPD-0079,SPEED_AND_DISTANCE,When is passing on the right permitted? → On multi-lane roads or when a vehicle ahead is turning left,DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-SPD-0080,SPEED_AND_DISTANCE,"Why should you not pass near intersections, curves, or hills? → You cannot see far enough ahead to ensure oncoming traffic won't reach you",DL-7: Speed Limits and Safe Distances,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0001,TRAFFIC_SIGNALS,What does a solid red traffic light mean? → Stop completely and remain stopped until green,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0002,TRAFFIC_SIGNALS,What should you do when you see a solid green traffic light? → Proceed if the intersection is clear,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0003,TRAFFIC_SIGNALS,What does a solid yellow traffic light indicate? → The light is about to turn red; prepare to stop,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0004,TRAFFIC_SIGNALS,"At a red light, when are you permitted to turn right in Texas? → After coming to a complete stop and yielding to traffic and pedestrians, unless a sign prohibits it",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0005,TRAFFIC_SIGNALS,"You are at a red light in the left lane. Can you turn left onto a one-way street in Texas? → Yes, but only from a one-way street onto another one-way street",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0006,TRAFFIC_SIGNALS,What should you do if you are already in an intersection when the light turns yellow? → Continue through the intersection safely,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0007,TRAFFIC_SIGNALS,"At a red light, you want to turn right, but a pedestrian is crossing the street you're turning onto. What must you do? → Wait for the pedestrian to completely cross before turning",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0008,TRAFFIC_SIGNALS,What is the primary purpose of a yellow traffic light? → To warn that the light is about to turn red,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0009,TRAFFIC_SIGNALS,"If a traffic signal displays both red and yellow lights at the same time, what does this indicate? → The signal is malfunctioning; treat it as a stop sign",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0010,TRAFFIC_SIGNALS,"When approaching a green light, why should you still scan the intersection before entering? → Other drivers may run their red light or pedestrians may be crossing",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0011,TRAFFIC_SIGNALS,"You arrive at a red light behind several cars. When the light turns green, when should you proceed? → When the vehicle ahead of you has moved and it's safe to proceed",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0012,TRAFFIC_SIGNALS,"Can you enter an intersection on a green light if traffic ahead is backed up and you cannot completely clear the intersection? → No, you must wait until you can completely clear the intersection",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0013,TRAFFIC_SIGNALS,What does a solid red traffic signal mean for pedestrians? → Do not begin crossing; wait for the walk signal,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0014,TRAFFIC_SIGNALS,"During heavy traffic, you enter an intersection legally on a yellow light but cannot clear it before the light turns red. Traffic from other directions begins to move. What should you do? → Continue c",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0015,TRAFFIC_SIGNALS,What should you do if a traffic signal's green light has been on for a while as you approach? → Be prepared to stop as the light may change soon,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0016,TRAFFIC_SIGNALS,"At a red light, where must you stop your vehicle? → At the stop line or before entering the crosswalk",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0017,TRAFFIC_SIGNALS,"If you accidentally run a red light and are already in the intersection, what should you do? → Continue through the intersection quickly and safely",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0018,TRAFFIC_SIGNALS,You are approaching a green light but notice the crosswalk is full of pedestrians still crossing. What should you do? → Wait for all pedestrians to clear the crosswalk before proceeding,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0019,TRAFFIC_SIGNALS,What is the minimum duration you should expect for a yellow light at a typical intersection? → 3 to 6 seconds depending on the speed limit,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0020,TRAFFIC_SIGNALS,"You stop at a red light on a steep downhill grade. When the light turns green, the vehicle ahead of you starts to roll backward. What should you do? → Stay back and honk your horn to alert the driver",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0021,TRAFFIC_SIGNALS,What does a green arrow signal mean? → You may proceed in the direction of the arrow without yielding,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0022,TRAFFIC_SIGNALS,You see a green left arrow along with a red circular signal. What should you do? → You may turn left only; straight and right movements are prohibited,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0023,TRAFFIC_SIGNALS,What does a yellow arrow signal indicate? → The protected turn is ending; prepare to stop or yield,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0024,TRAFFIC_SIGNALS,What does a red arrow signal mean? → You must stop and cannot proceed in the direction of the arrow,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0025,TRAFFIC_SIGNALS,You are in a left turn lane with a green circular signal but no green arrow. What must you do? → Yield to oncoming traffic and pedestrians before turning,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0026,TRAFFIC_SIGNALS,"At an intersection, you have a green arrow to turn left. Oncoming traffic has what signal? → A red signal preventing them from entering the intersection",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0027,TRAFFIC_SIGNALS,The signal changes from a green arrow to a green circular signal while you're waiting to turn left. What has changed? → You must now yield to oncoming traffic when turning,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0028,TRAFFIC_SIGNALS,"Can you make a right turn when you see a red arrow pointing right? → No, you must wait for a green signal or arrow",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0029,TRAFFIC_SIGNALS,You are turning left on a green arrow. A pedestrian enters the crosswalk against their signal. What should you do? → Stop and yield to the pedestrian even though you have the right of way,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0030,TRAFFIC_SIGNALS,What is the difference between a green arrow and a green circular signal for turning? → A green arrow is protected; a green circular signal requires yielding to oncoming traffic,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0031,TRAFFIC_SIGNALS,"You have a green left arrow. Halfway through your turn, the arrow turns yellow. What should you do? → Complete your turn safely and clear the intersection",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0032,TRAFFIC_SIGNALS,"At a complex intersection, you see a green circular signal and a separate red arrow pointing left. What can you do? → Go straight or turn right, but not left",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0033,TRAFFIC_SIGNALS,You are waiting to turn left on a green circular signal. Oncoming traffic is heavy. The light turns yellow. What should you do? → Complete your turn when oncoming traffic stops for their yellow light,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0034,TRAFFIC_SIGNALS,"When turning right on a green circular signal, what must you watch for? → Pedestrians crossing and vehicles turning left from the opposite direction",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0035,TRAFFIC_SIGNALS,What does it mean if you see a green right arrow? → You have a protected right turn with no conflicting traffic,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0036,TRAFFIC_SIGNALS,"You're at a T-intersection where you must turn either left or right. You have a red signal but no arrows. Can you turn after stopping? → You may turn right on red after stopping and yielding, unless p",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0037,TRAFFIC_SIGNALS,"While waiting to turn left with a green circular signal, you should position your vehicle how? → In the intersection with wheels straight, not turned",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0038,TRAFFIC_SIGNALS,"A traffic signal shows a yellow arrow for your left turn, but you haven't entered the intersection yet. What should you do? → Stop if you can do so safely; the protected turn is ending",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0039,TRAFFIC_SIGNALS,Why might an intersection use a red arrow instead of just a red circular signal? → To specifically prohibit turns while other movements might be allowed,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0040,TRAFFIC_SIGNALS,"When you see a green arrow pointing left, which direction should you turn? → Left",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0041,TRAFFIC_SIGNALS,"What does a flashing red traffic signal mean? → Stop, then proceed when safe, treating it like a stop sign",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0042,TRAFFIC_SIGNALS,What does a flashing yellow traffic signal mean? → Slow down and proceed with caution,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0043,TRAFFIC_SIGNALS,"You approach an intersection with a flashing red signal while cross traffic has a flashing yellow signal. What should you do? → Stop completely, then proceed when safe after yielding to cross traffic",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0044,TRAFFIC_SIGNALS,"When are you most likely to encounter flashing traffic signals? → Late at night or during low traffic periods, or when signals are malfunctioning",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0045,TRAFFIC_SIGNALS,"At an intersection, you have a flashing yellow signal. What right of way do you have? → Proceed with caution but yield to any vehicles already in the intersection",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0046,TRAFFIC_SIGNALS,"If all signals at an intersection are flashing red in all directions, how should you proceed? → Treat the intersection as a four-way stop",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0047,TRAFFIC_SIGNALS,You approach an intersection where the signal is completely dark with no lights showing. How should you proceed? → Treat it as a four-way stop and stop before entering,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
